Sainte-Sophie (Que.),M,111.26,80.6,
Sainte-Sophie-de-Lévrard (Que.),P,83.99,9.5,
Sainte-Sophie-d'Halifax (Que.),M,92.06,6.8,
Saint-Esprit (Que.),M,53.98,34.3,
Sainte-Thècle (Que.),M,213.39,11.8,
Sainte-Thérèse (Que.),V,9.58,2533.9,
Sainte-Thérèse-de-Gaspé (Que.),M,33.5,34.8,
Sainte-Thérèse-de-la-Gatineau (Que.),M,61.39,6.1,
Saint-Étienne-de-Beauharnois (Que.),M,40.76,19.0,
Saint-Étienne-de-Bolton (Que.),M,46.86,9.9,
Saint-Étienne-de-Lauzon (Que.),M,94.15,94.5,
Saint-Étienne-des-Grès (Que.),P,104.78,36.6,
Saint-Eugène (Que.),M,75.67,14.3,
Saint-Eugène-d'Argentenay (Que.),M,86.69,7.0,
Saint-Eugène-de-Guigues (Que.),M,110.05,4.0,
Saint-Eugène-de-Ladrière (Que.),P,189.58,2.5,
Sainte-Ursule (Que.),P,67.78,21.6,
Saint-Eusèbe (Que.),P,129.46,4.9,
Saint-Eustache (Que.),V,69.42,581.6,
Saint-Évariste-de-Forsyth (Que.),M,111.21,5.4,
Sainte-Véronique (Que.),VL,259.39,4.0,
Sainte-Victoire-de-Sorel (Que.),P,74.76,31.0,
Saint-Fabien (Que.),P,120.24,15.4,
Saint-Fabien-de-Panet (Que.),P,185.18,5.5,
Saint-Faustin--Lac-Carré (Que.),M,120.73,23.1,
Saint-Félicien (Que.),V,363.57,29.2,
Saint-Félix-de-Dalquier (Que.),M,115.93,8.1,
Saint-Félix-de-Kingsey (Que.),M,126.58,12.0,
Saint-Félix-de-Valois (Que.),M,87.85,62.2,
Saint-Félix-d'Otis (Que.),M,232.42,3.4,
Saint-Ferdinand (Que.),M,137.16,18.1,
Saint-Ferréol-les-Neiges (Que.),M,83.26,24.2,
Saint-Flavien (Que.),M,67.54,22.1,
Saint-Fortunat (Que.),M,75.92,4.2,
Saint-François (N.B.),PAR,344.71,2.5,
Saint-François (Que.),P,29.22,16.7,
Saint-François de Madawaska (N.B.),VL,6.34,90.3,
Saint-François-d'Assise (Que.),P,178.12,4.5,
Saint-François-de-la-Rivière-du-Sud (Que.),M,94.05,17.1,
Saint-François-de-Pabos (Que.),M,44.46,13.2,
Saint-François-de-Sales (Que.),M,198.2,3.7,
Saint-François-du-Lac (Que.),M,64.78,30.5,
Saint-François-Xavier-de-Brompton (Que.),P,97.51,20.5,
Saint-François-Xavier-de-Viger (Que.),M,109.39,2.7,
Saint-Frédéric (Que.),P,72.87,14.9,
Saint-Fulgence (Que.),M,353.51,5.7,
Saint-Gabriel (Que.),V,2.81,987.8,
Saint-Gabriel-de-Brandon (Que.),P,99.84,25.9,
Saint-Gabriel-de-Rimouski (Que.),M,128.84,9.4,
Saint-Gabriel-de-Valcartier (Que.),M,435.29,5.2,
Saint-Gabriel-Lalemant (Que.),M,77.31,11.1,
Saint-Gédéon (Que.),P,193.4,2.9,
Saint-Gédéon (Que.),M,63.52,30.3,
Saint-Gédéon-de-Beauce (Que.),M,3.27,558.5,
Saint-Georges (Que.),V,25.34,820.4,
Saint-Georges (Que.),VL,17.36,222.0,
Saint-Georges-de-Cacouna (Que.),VL,7.12,154.2,
Saint-Georges-de-Cacouna (Que.),P,56.15,12.0,
Saint-Georges-de-Clarenceville (Que.),M,63.43,16.9,
Saint-Georges-de-Windsor (Que.),M,126.38,7.0,
Saint-Georges-Est (Que.),P,68.78,59.8,
Saint-Gérard-des-Laurentides (Que.),P,36.56,59.5,
Saint-Gérard-Majella (Que.),P,38.21,6.7,
Saint-Germain (Que.),P,28.45,10.7,
Saint-Germain-de-Grantham (Que.),M,87.63,41.8,
Saint-Gervais (Que.),M,89.13,21.4,
Saint-Gilbert (Que.),P,37.34,7.9,
Saint-Gilles (Que.),P,177.36,10.2,
Saint-Godefroi (Que.),CT,64.41,5.8,
Saint-Guillaume (Que.),M,87.96,17.9,
Saint-Guillaume-Nord (Que.),UNO,757.32,0.1,
Saint-Guy (Que.),M,139.05,0.8,
Saint-Henri (Que.),M,122.29,31.1,
Saint-Henri-de-Taillon (Que.),M,61.41,12.6,
Saint-Herménégilde (Que.),M,166.7,3.6,
Saint-Hilaire (N.B.),PAR,41.55,12.7,
Saint-Hilaire-de-Dorset (Que.),P,186.32,0.6,
Saint-Hilarion (Que.),P,99.65,11.5,
Saint-Hippolyte (Que.),P,120.62,50.1,
Saint-Honoré (Que.),M,144.48,26.5,
Saint-Honoré-de-Shenley (Que.),M,133.1,12.5,
Saint-Honoré-de-Témiscouata (Que.),M,264.61,3.0,
Saint-Hubert (Que.),V,65.98,1150.6,
Saint-Hubert-de-Rivière-du-Loup (Que.),M,189.78,7.0,
Saint-Hugues (Que.),M,83.84,15.2,
Saint-Hyacinthe (Que.),V,37.46,1034.1,
Saint-Hyacinthe-le-Confesseur (Que.),P,27.46,41.9,
Saint-Ignace-de-Loyola (Que.),P,36.16,52.0,
Saint-Ignace-de-Stanbridge (Que.),P,69.16,9.8,
Saint-Irénée (Que.),P,60.55,11.1,
Saint-Isidore (N.B.),PAR,189.49,9.4,
Saint-Isidore (N.B.),VL,22.58,38.8,
Saint-Isidore (Que.),M,102.71,26.0,
Saint-Isidore (Que.),P,51.95,45.6,
Saint-Isidore-de-Clifton (Que.),M,177.05,4.5,
Saint-Jacques (N.B.),PAR,298.82,5.7,
Saint-Jacques (Que.),M,67.34,54.8,
Saint-Jacques-de-Leeds (Que.),M,80.9,9.5,
Saint-Jacques-le-Majeur-de-Wolfestown (Que.),P,59.32,3.0,
Saint-Jacques-le-Mineur (Que.),P,67.25,23.4,
Saint-Janvier-de-Joly (Que.),M,109.66,8.3,
Saint-Jean (Que.),P,43.49,19.8,
Saint-Jean-Baptiste (Que.),M,14.48,47.9,
Saint-Jean-Baptiste (Que.),P,72.03,37.5,
Saint-Jean-Chrysostome (Que.),V,85.8,199.2,
Saint-Jean-de-Brébeuf (Que.),M,79.0,4.8,
Saint-Jean-de-Cherbourg (Que.),P,114.05,1.8,
Saint-Jean-de-Dieu (Que.),M,151.02,11.7,
Saint-Jean-de-la-Lande (Que.),M,107.11,2.8,
Saint-Jean-de-la-Lande (Que.),P,54.65,14.4,
Saint-Jean-de-Matha (Que.),M,109.24,33.0,
Saint-Jean-des-Piles (Que.),P,83.38,8.6,
Saint-Jean-Port-Joli (Que.),M,68.96,48.9,
Saint-Jean-sur-Richelieu (Que.),V,47.06,794.4,
Saint-Jérôme (Que.),V,16.23,1514.8,
Saint-Jérôme-de-Matane (Que.),P,56.54,20.4,
Saint-Joachim (Que.),P,42.71,34.4,
Saint-Joachim-de-Courval (Que.),P,59.53,11.2,
Saint-Joachim-de-Shefford (Que.),P,127.07,9.1,
Saint-Joseph (N.B.),PAR,321.88,5.3,
Saint-Joseph-de-Beauce (Que.),V,110.87,40.5,
Saint-Joseph-de-Coleraine (Que.),M,126.85,12.9,
Saint-Joseph-de-Ham-Sud (Que.),P,152.79,1.5,
Saint-Joseph-de-Kamouraska (Que.),P,85.2,4.9,
Saint-Joseph-de-la-Pointe-de-Lévy (Que.),P,35.96,25.4,
Saint-Joseph-de-la-Rive (Que.),VL,4.32,51.4,
Saint-Joseph-de-Lepage (Que.),P,30.44,19.2,
Saint-Joseph-de-Maskinongé (Que.),P,72.51,15.5,
Saint-Joseph-des-Érables (Que.),M,51.73,8.9,
Saint-Joseph-de-Sorel (Que.),V,1.38,1275.7,
Saint-Joseph-du-Lac (Que.),M,41.38,118.0,
Saint-Jude (Que.),M,77.32,14.6,
Saint-Jules (Que.),P,57.37,9.3,
Saint-Julien (Que.),P,81.21,5.1,
Saint-Just-de-Bretenières (Que.),M,133.46,6.2,
Saint-Juste-du-Lac (Que.),M,168.19,3.9,
Saint-Justin (Que.),P,78.26,13.9,
Saint-Lambert (Que.),V,8.15,2584.0,
Saint-Lambert (Que.),P,100.73,2.5,
Saint-Lambert-de-Lauzon (Que.),P,107.13,45.3,
Saint-Laurent (Que.),V,42.88,1804.7,
Saint-Laurent-de-l'Île-d'Orléans (Que.),M,35.72,45.3,
Saint-Lazare (Que.),P,66.53,193.8,
Saint-Lazare-de-Bellechasse (Que.),M,86.35,13.7,
Saint-Léandre (Que.),P,105.52,3.6,
Saint-Léolin (N.B.),VL,19.78,40.5,
Saint-Léonard (N.B.),PAR,343.95,3.1,
Saint-Léonard (Que.),V,13.52,5149.0,
Saint-Léonard-d'Aston (Que.),M,82.56,27.0,
Saint-Léonard-de-Portneuf (Que.),M,140.58,7.2,
Saint-Léon-de-Standon (Que.),P,134.64,9.4,
Saint-Léon-le-Grand (Que.),P,128.5,8.9,
Saint-Léon-le-Grand (Que.),P,76.64,12.6,
Saint-Liboire (Que.),M,72.74,38.9,
Saint-Liguori (Que.),P,50.6,35.4,
Saint-Lin - Laurentides (Que.),V,118.68,104.3,
Saint-Louis (N.B.),PAR,258.58,7.4,
Saint-Louis (Que.),P,47.07,16.1,
Saint-Louis de Kent (N.B.),VL,2.0,495.4,
Saint-Louis-de-Blandford (Que.),P,106.73,8.0,
Saint-Louis-de-France (Que.),V,60.55,119.7,
Saint-Louis-de-Gonzague (Que.),M,117.86,3.7,
Saint-Louis-de-Gonzague (Que.),P,79.42,17.1,
Saint-Louis-de-Gonzague-du-Cap-Tourmente (Que.),P,0.26,0.0,
Saint-Louis-du-Ha! Ha! (Que.),P,112.31,12.7,
Saint-Luc (Que.),V,51.51,399.4,
Saint-Luc-de-Bellechasse (Que.),M,162.43,3.0,
Saint-Luc-de-Matane (Que.),M,81.24,10.3,
Saint-Luc-de-Vincennes (Que.),M,54.15,11.2,
Saint-Lucien (Que.),P,111.2,11.4,
Saint-Ludger (Que.),M,127.67,9.4,
Saint-Ludger-de-Milot (Que.),M,108.63,7.0,
Saint-Magloire (Que.),M,209.52,3.4,
Saint-Majorique-de-Grantham (Que.),P,58.01,16.4,
Saint-Malachie (Que.),P,102.37,13.2,
Saint-Malo (Que.),M,131.55,3.9,
Saint-Marc-de-Figuery (Que.),P,81.5,7.5,
Saint-Marc-des-Carrières (Que.),VL,16.64,171.5,
Saint-Marc-du-Lac-Long (Que.),P,148.88,3.2,
Saint-Marcel (Que.),M,178.57,3.0,
Saint-Marcel-de-Richelieu (Que.),M,50.93,12.3,
Saint-Marcellin (Que.),P,117.13,2.9,
Saint-Marc-sur-Richelieu (Que.),M,60.71,32.2,
Saint-Martin (Que.),P,118.83,21.9,
Saint-Mathias-sur-Richelieu (Que.),M,47.19,87.9,
Saint-Mathieu (Que.),M,31.59,62.1,
Saint-Mathieu-de-Beloeil (Que.),M,39.85,56.1,
Saint-Mathieu-de-Rioux (Que.),P,107.76,5.6,
Saint-Mathieu-d'Harricana (Que.),M,106.78,6.6,
Saint-Mathieu-du-Parc (Que.),M,221.81,5.7,
Saint-Maurice (Que.),P,91.48,25.1,
Saint-Maxime-du-Mont-Louis (Que.),M,231.6,5.6,
Saint-Médard (Que.),M,75.88,3.7,
Saint-Méthode-de-Frontenac (Que.),M,201.15,8.1,
Saint-Michel (Que.),P,59.86,42.3,
Saint-Michel-de-Bellechasse (Que.),M,44.26,36.9,
Saint-Michel-des-Saints (Que.),M,501.24,4.8,
Saint-Michel-du-Squatec (Que.),P,362.11,3.7,
Saint-Michel-d'Yamaska (Que.),P,70.11,14.4,
Saint-Modeste (Que.),P,109.47,8.1,
Saint-Moïse (Que.),P,110.67,5.7,
Saint-Narcisse (Que.),P,104.87,17.7,
Saint-Narcisse-de-Beaurivage (Que.),P,61.9,16.6,
Saint-Narcisse-de-Rimouski (Que.),P,164.16,6.1,
Saint-Nazaire (Que.),M,144.77,14.0,
Saint-Nazaire-d'Acton (Que.),P,57.94,15.6,
Saint-Nazaire-de-Dorchester (Que.),P,51.76,7.9,
Saint-Nérée (Que.),P,75.21,10.7,
Saint-Nicéphore (Que.),V,95.8,104.0,
Saint-Nicolas (Que.),V,95.09,175.0,
Saint-Noël (Que.),VL,45.27,10.9,
Saint-Norbert (Que.),P,75.07,13.9,
Saint-Norbert-d'Arthabaska (Que.),M,100.68,8.9,
Saint-Octave-de-Métis (Que.),P,74.83,6.9,
Saint-Odilon-de-Cranbourne (Que.),P,129.81,11.1,
Saint-Omer (Que.),M,122.4,3.1,
Saint-Onésime-d'Ixworth (Que.),P,100.95,6.2,
Saint-Ours (Que.),V,59.39,27.3,
Saint-Pacôme (Que.),M,28.85,59.1,
Saint-Pamphile (Que.),V,137.19,20.8,
Saint-Pascal (Que.),V,59.34,61.4,
Saint-Patrice-de-Beaurivage (Que.),M,85.91,12.9,
Saint-Patrice-de-Sherrington (Que.),P,92.65,20.7,
Saint-Paul (N.B.),PAR,228.65,4.2,
Saint-Paul (Que.),M,49.39,73.2,
Saint-Paul-d'Abbotsford (Que.),P,79.45,36.0,
Saint-Paul-de-la-Croix (Que.),P,79.56,4.7,
Saint-Paul-de-l'Île-aux-Noix (Que.),P,29.64,65.3,
Saint-Paul-de-Montminy (Que.),M,162.72,5.2,
Saint-Paulin (Que.),M,95.66,16.5,
Saint-Philémon (Que.),P,147.3,5.8,
Saint-Philibert (Que.),M,58.95,6.1,
Saint-Philippe (Que.),M,62.22,62.6,
Saint-Philippe-de-Néri (Que.),P,33.41,28.5,
Saint-Pie (Que.),V,2.63,910.2,
Saint-Pie (Que.),P,106.4,23.8,
Saint-Pie-de-Guire (Que.),P,51.37,8.6,
Saint-Pierre (Que.),VL,9.97,29.4,
Saint-Pierre-Baptiste (Que.),P,81.37,6.1,
Saint-Pierre-de-Broughton (Que.),M,150.14,5.6,
Saint-Pierre-de-Lamy (Que.),M,111.12,1.1,
Saint-Pierre-de-la-Rivière-du-Sud (Que.),P,93.44,9.6,
Saint-Pierre-de-l'Île-d'Orléans (Que.),M,31.34,60.3,
Saint-Pierre-de-Véronne-à-Pike-River (Que.),M,40.79,14.7,
Saint-Pierre-les-Becquets (Que.),M,47.74,26.7,
Saint-Placide (Que.),M,43.12,35.6,
Saint-Polycarpe (Que.),M,69.97,23.7,
Saint-Prime (Que.),M,147.16,18.4,
Saint-Prosper (Que.),M,133.66,28.4,
Saint-Prosper (Que.),P,93.64,5.7,
Saint-Quentin (N.B.),PAR,2478.87,0.6,
Saint-Quentin (N.B.),T,4.3,529.7,
Saint-Raphaël (Que.),M,121.55,18.4,
Saint-Raymond (Que.),V,670.58,13.2,
Saint-Rédempteur (Que.),V,3.71,1711.6,
Saint-Rémi (Que.),V,78.79,72.8,
Saint-Rémi-de-Tingwick (Que.),P,73.31,6.5,
Saint-René (Que.),P,63.35,9.2,
Saint-René-de-Matane (Que.),M,248.9,3.9,
Saint-Robert (Que.),P,64.85,27.6,
Saint-Robert-Bellarmin (Que.),M,237.2,2.9,
Saint-Roch-de-l'Achigan (Que.),P,80.75,51.6,
Saint-Roch-de-Mékinac (Que.),P,144.3,2.1,
Saint-Roch-de-Richelieu (Que.),M,34.84,50.5,
Saint-Roch-des-Aulnaies (Que.),P,49.27,20.4,
Saint-Roch-Ouest (Que.),M,20.78,14.9,
Saint-Romain (Que.),M,112.27,6.0,
Saint-Romuald (Que.),V,17.94,603.4,
Saint-Rosaire (Que.),P,109.42,7.0,
Saint-Samuel (Que.),P,43.36,16.0,
Saints-Anges (Que.),P,68.91,14.3,
Saint-Sauveur (Que.),P,43.92,109.4,
Saint-Sauveur-des-Monts (Que.),VL,3.81,871.2,
Saint-Sébastien (Que.),M,93.32,8.7,
Saint-Sébastien (Que.),P,63.67,12.0,
Saint-Sévère (Que.),P,31.81,10.6,
Saint-Séverin (Que.),P,58.91,4.7,
Saint-Séverin (Que.),P,62.28,14.9,
Saint-Siméon (Que.),P,56.37,21.5,
Saint-Siméon (Que.),VL,4.97,198.1,
Saint-Siméon (Que.),P,278.87,1.7,
Saint-Simon (Que.),P,75.09,6.0,
Saint-Simon (Que.),P,68.99,16.2,
Saint-Simon-les-Mines (Que.),M,47.57,9.3,
Saint-Sixte (Que.),M,80.89,5.4,
Saints-Martyrs-Canadiens (Que.),P,111.31,1.9,
Saint-Stanislas (Que.),M,89.5,12.0,
Saint-Stanislas (Que.),M,152.4,2.2,
Saint-Stanislas-de-Kostka (Que.),P,57.69,28.3,
Saint-Sulpice (Que.),P,36.38,91.9,
Saint-Sylvère (Que.),M,86.31,9.7,
Saint-Sylvestre (Que.),M,146.41,6.4,
Saint-Télesphore (Que.),P,60.42,12.8,
Saint-Tharcisius (Que.),P,80.01,6.3,
Saint-Théodore-d'Acton (Que.),P,83.26,18.5,
Saint-Théophile (Que.),M,426.95,1.9,
Saint-Thomas (Que.),M,95.05,30.7,
Saint-Thomas-d'Aquin (Que.),P,46.97,85.2,
Saint-Thomas-de-Pierreville (Que.),P,52.01,11.1,
Saint-Thomas-Didyme (Que.),M,339.66,2.3,
Saint-Thuribe (Que.),P,51.05,6.1,
Saint-Timothée (Que.),V,69.49,119.4,
Saint-Tite (Que.),V,92.53,41.6,
Saint-Tite-des-Caps (Que.),M,129.25,11.0,
Saint-Ubalde (Que.),M,140.2,10.4,
Saint-Ulric (Que.),M,120.74,13.7,
Saint-Urbain (Que.),P,335.82,4.3,
Saint-Urbain-Premier (Que.),M,53.03,21.6,
Saint-Valentin (Que.),P,39.61,12.1,
Saint-Valère (Que.),M,108.14,12.1,
Saint-Valérien (Que.),P,144.97,5.9,
Saint-Valérien-de-Milton (Que.),CT,107.36,16.5,
Saint-Vallier (Que.),M,44.64,23.4,
Saint-Venant-de-Paquette (Que.),M,59.57,1.9,
Saint-Vianney (Que.),M,146.01,3.6,
Saint-Victor (Que.),M,121.1,20.3,
Saint-Wenceslas (Que.),M,80.2,14.1,
Saint-Zacharie (Que.),M,186.66,11.3,
Saint-Zénon (Que.),M,464.29,2.5,
Saint-Zénon-du-Lac-Humqui (Que.),P,112.74,3.8,
Saint-Zéphirin-de-Courval (Que.),P,71.97,11.5,
Saint-Zotique (Que.),VL,25.19,165.0,
Sakimay 74 (Sask.),R,85.38,2.2,
Salaberry-de-Valleyfield (Que.),V,27.45,953.5,
Salisbury (N.B.),PAR,873.55,3.9,
Salisbury (N.B.),VL,13.68,142.8,
Salluit (Que.),VN,14.39,74.5,
Salluit (Que.),TI,596.86,0.0,
Sally's Cove (Nfld.Lab.),T,4.54,8.2,
Salmo (B.C.),VL,2.38,471.1,
Salmon Arm (B.C.),DM,155.38,97.9,
Salmon Cove (Nfld.Lab.),T,4.21,177.3,
Salmon River 1 (B.C.),R,16.16,2.1,
Salmon River Meadow 7 (B.C.),R,1.0,0.0,
Salt Plains 195 (N.W.T.),R,46.04,0.0,
Saltcoats (Sask.),T,1.34,367.9,
Saltcoats No. 213 (Sask.),RM,830.51,1.0,
Salvage (Nfld.Lab.),T,15.86,12.8,
Samahquam 1 (B.C.),R,1.04,0.0,
Samiajij Miawpukek (Nfld.Lab.),R,5.02,166.8,
Samson 137 (Alta.),R,128.06,24.0,
Samson 137A (Alta.),R,1.31,11.5,
Sandringham (Nfld.Lab.),T,9.6,27.3,
Sandy Bay (Sask.),NV,14.85,73.5,
Sandy Bay 5 (Man.),R,61.42,39.8,
Sandy Beach (Sask.),RV,0.35,239.5,
Sandy Beach (Alta.),SV,2.43,82.8,
Sandy Harry 4 (B.C.),R,1.87,0.0,
Sandy Lake 88 (Ont.),R,45.69,37.3,
Sandy Point 221 (Alta.),R,4.04,0.0,
Sangudo (Alta.),VL,3.15,119.7,
Sanikiluaq (Nvt.),HAM,111.54,6.1,
Sarnia (Ont.),C,164.62,430.5,
Sarnia 45 (Ont.),R,12.57,55.3,
Sarnia No. 221 (Sask.),RM,870.08,0.3,
Saskatchewan (Man.),RM,563.75,1.1,
Saskatchewan Beach (Sask.),RV,1.57,76.3,
Saskatchewan Landing No. 167 (Sask.),RM,797.49,0.6,
Saskatoon (Sask.),C,148.34,1326.8,
Sasman No. 336 (Sask.),RM,1006.65,1.0,
Saug-a-Gaw-Sing 1 (Ont.),R,1.54,6.5,
Saugeen 29 (Ont.),R,40.78,16.6,
Saugeen Shores (Ont.),T,170.58,66.8,
Sault Ste. Marie (Ont.),C,223.45,333.7,
Sault-au-Cochon (Que.),UNO,70.4,0.0,
Saulteaux 159 (Sask.),R,39.18,12.2,
Saulteaux 159A (Sask.),R,13.2,1.3,
Saumarez (N.B.),PAR,326.76,21.3,
Savage Cove-Sandy Cove (Nfld.Lab.),T,9.01,16.9,
Sawridge 150G (Alta.),R,9.25,6.4,
Sawridge 150H (Alta.),R,13.67,0.7,
Sawyerville (Que.),VL,12.63,66.2,
Sayabec (Que.),M,130.48,15.3,
Sayward (B.C.),VL,4.72,80.2,
Sceptre (Sask.),VL,1.22,111.1,
Schaltuuch 27 (B.C.),R,0.0,0.0,
Schefferville (Que.),V,25.11,9.6,
Schelowat 1 (B.C.),R,0.93,5.4,
Schkam 2 (B.C.),R,0.87,148.2,
Schreiber (Ont.),TP,36.79,39.4,
Scotch Creek 4 (B.C.),R,7.94,3.7,
Scotchfort 4 (P.E.I.),R,0.53,198.3,
Scotstown (Que.),V,11.5,55.8,
Scott (Que.),M,31.33,54.4,
Scott (Sask.),T,4.33,25.4,
Scott No. 98 (Sask.),RM,850.08,0.3,
Scowlitz 1 (B.C.),R,0.85,11.7,
Scugog (Ont.),TP,474.62,42.5,
Seabird Island (B.C.),R,16.92,31.6,
Seah 5 (B.C.),R,1.25,19.2,
Seaichem 16 (B.C.),R,0.08,0.0,
Seal Cove (Fortune Bay) (Nfld.Lab.),T,2.42,153.1,
Seal Cove (White Bay) (Nfld.Lab.),T,10.79,38.7,
Seaspunkut 4 (B.C.),R,2.32,9.0,
Seba Beach (Alta.),SV,0.66,164.0,
Sechelt (B.C.),DM,39.71,195.8,
Sechelt (Part) (B.C.),IGD,0.24,149.8,
Sechelt (Part) (B.C.),IGD,10.71,74.2,
Sedgewick (Alta.),T,2.6,332.1,
Sedley (Sask.),VL,1.31,245.4,
Seekaskootch 119 (Sask.),R,146.74,12.5,
Seguin (Ont.),TP,586.11,6.3,
Seine River 22A2 (Ont.),R,31.33,0.0,
Seine River 23A (Ont.),R,15.5,14.8,
Seine River 23B (Ont.),R,10.26,0.0,
Seldom-Little Seldom (Nfld.Lab.),T,14.07,33.9,
Selkirk (Man.),C,24.87,392.1,
Semans (Sask.),VL,1.18,225.5,
Semiahmoo (B.C.),R,1.28,102.3,
Senlac (Sask.),VL,0.6,83.9,
Senlac No. 411 (Sask.),RM,1025.92,0.2,
Senneterre (Que.),V,14887.44,0.2,
Senneterre (Que.),P,568.77,2.1,
Senneville (Que.),VL,7.49,129.6,
Sept-Îles (Que.),V,294.2,80.9,
Serpent River 7 (Ont.),R,75.83,4.3,
Seton Lake 5 (B.C.),R,0.33,15.0,
Seton Lake 5A (B.C.),R,3.62,0.0,
Severn (Ont.),TP,534.72,20.8,
Sexsmith (Alta.),T,3.42,482.7,
Seymour Creek 2 (B.C.),R,0.67,80.8,
Seymour Meadows 19 (B.C.),R,1.6,0.0,
Shackan 11 (B.C.),R,25.39,2.6,
Shackleton (Sask.),VL,0.66,15.1,
Shamattawa 1 (Man.),R,21.6,41.5,
Shamrock (Sask.),VL,0.79,44.3,
Shamrock No. 134 (Sask.),RM,757.45,0.3,
Shannon (Que.),M,63.63,57.6,
Shaunavon (Sask.),T,5.1,347.9,
Shawanaga 17 (Ont.),R,31.9,5.5,
Shawinigan (Que.),V,28.15,622.9,
Shawinigan-Sud (Que.),V,48.97,235.7,
Shawville (Que.),VL,5.4,292.9,
Shedden (Ont.),TP,106.02,7.7,
Shediac (N.B.),PAR,238.48,18.0,
Shediac (N.B.),T,11.97,408.6,
Sheen-Esher-Aberdeen-et-Malakoff (Que.),CU,569.97,0.2,
Sheet Harbour 36 (N.S.),R,0.48,70.5,
Sheffield (N.B.),PAR,271.95,3.3,
Shefford (Que.),CT,118.29,43.4,
Sheguiandah 24 (Ont.),R,20.2,6.0,
Sheho (Sask.),VL,1.95,75.8,
Shelburne (N.S.),MD,1818.51,2.7,
Shelburne (N.S.),T,9.0,223.6,
Shelburne (Ont.),T,4.54,908.2,
Shell Lake (Sask.),VL,1.09,169.6,
Shell River (Man.),RM,735.12,1.3,
Shellbrook (Sask.),T,2.13,599.0,
Shellbrook No. 493 (Sask.),RM,1235.5,1.4,
Shellmouth-Boulton (Man.),RM,1095.07,0.9,
"Sherborne, Stanhope, McClintock, Livingstone, Lawrence and Nightingale (Ont.)",TP,1002.13,1.8,
Sherbrooke (P.E.I.),COM,8.83,20.2,
Sherbrooke (Que.),V,58.15,1305.5,
Sherwood No. 159 (Sask.),RM,719.46,1.5,
Shesheep 74A (Sask.),R,13.24,5.0,
Sheshegwaning 20 (Ont.),R,20.28,4.3,
Shields (Sask.),RV,0.43,329.8,
Shigawake (Que.),M,75.68,4.9,
Shingle Point 4 (B.C.),R,0.38,0.0,
Shippagan (N.B.),PAR,209.48,26.7,
Shippagan (N.B.),T,7.63,376.6,
Shipshaw (Que.),M,79.47,36.2,
Shoal Lake (Man.),RM,568.17,1.0,
Shoal Lake (Man.),T,2.55,314.0,
Shoal Lake (Part) 39A (Ont.),R,32.16,10.3,
Shoal Lake (Part) 40 (Ont.),R,4.78,0.0,
Shoal Lake (Part) 40 (Man.),R,21.43,0.0,
Shoal Lake 28A (Sask.),R,14.61,30.0,
Shoal Lake 34B2 (Ont.),R,1.73,81.1,
Shoal River Indian Reserve 65A (Man.),R,3.41,193.5,
Sho-ook 5 (B.C.),R,1.67,0.0,
Shubenacadie 13 (N.S.),R,3.97,0.0,
Shuniah (Ont.),TP,569.2,4.3,
Shuswap (B.C.),R,10.88,16.2,
Sicamous (B.C.),DM,14.39,189.1,
Sidney (B.C.),T,5.04,2167.2,
Sifton (Man.),RM,768.27,1.0,
Siglunes (Man.),RM,837.42,1.8,
Sik-e-dakh 2 (B.C.),R,4.5,38.0,
Siksika 146 (Alta.),R,696.56,4.0,
Sillery (Que.),V,6.7,1777.1,
Silton (Sask.),VL,1.07,87.8,
Silver Beach (Alta.),SV,0.66,58.7,
Silver Creek (Man.),RM,525.43,1.0,
Silver Sands (Alta.),SV,2.35,53.6,
Silverton (B.C.),VL,0.44,499.1,
Silverwood No. 123 (Sask.),RM,843.3,0.6,
Simonds (N.B.),PAR,281.36,13.7,
Simonds (N.B.),PAR,75.54,7.5,
Simpson (Sask.),VL,1.41,137.7,
Sintaluta (Sask.),T,2.7,53.7,
Sioux Lookout (Ont.),T,378.64,14.1,
Sioux Narrows Nestor Falls (Ont.),TP,1226.36,0.5,
Sioux Valley 58 (Man.),R,38.2,27.5,
Siska Flat 3 (B.C.),R,0.46,204.8,
Siska Flat 5A (B.C.),R,0.23,0.0,
Siska Flat 5B (B.C.),R,0.15,0.0,
Siska Flat 8 (B.C.),R,0.23,149.3,
Six Nations (Part) 40 (Ont.)  ¶,R,30.08,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Six Nations (Part) 40 (Ont.)  ¶,R,155.83,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Skawahlook 1 (B.C.),R,0.55,49.0,
Skeena-Queen Charlotte A (B.C.),RDA,2918.68,0.0,
Skeena-Queen Charlotte C (B.C.),RDA,6512.62,0.0,
Skeena-Queen Charlotte D (B.C.),RDA,6427.71,0.1,
Skeena-Queen Charlotte E (B.C.),RDA,3399.39,0.1,
Skeena-Queen Charlotte F (B.C.),RDA,37.08,28.2,
Skeetchestn (B.C.),R,79.53,3.0,
Skidegate 1 (B.C.),R,3.43,216.9,
Skins Lake 16A (B.C.),R,0.61,0.0,
Skins Lake 16B (B.C.),R,0.68,34.1,
Skookumchuck 4 (B.C.),R,1.91,34.5,
Skowkale 10 (B.C.),R,0.59,449.1,
Skowkale 11 (B.C.),R,0.11,1660.7,
Skuppah 2A (B.C.),R,0.18,0.0,
